#Seconds X0Y0 X1Y0 X2Y0 X3Y0 X4Y0 X5Y0 X0Y1 X1Y1 X2Y1 X3Y1 X4Y1 X5Y1 X0Y2 X1Y2 X2Y2 X3Y2 X4Y2 X5Y2
0.03021 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03022 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03023 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03024 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03025 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03026 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03027 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03028 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03029 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0303 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03031 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03032 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03033 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03034 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03035 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03036 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03037 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03038 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03039 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0304 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03041 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03042 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03043 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03044 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03045 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03046 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03047 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03048 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03049 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0305 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03051 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03052 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03053 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03054 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03055 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03056 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03057 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03058 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03059 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0306 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03061 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03062 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03063 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03064 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03065 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03066 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03067 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03068 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03069 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0307 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03071 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03072 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03073 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03074 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03075 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03076 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03077 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03078 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03079 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0308 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03081 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03082 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03083 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03084 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03085 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03086 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03087 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03088 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03089 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0309 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03091 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03092 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03093 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03094 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03095 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03096 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03097 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03098 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03099 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.031 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03101 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03102 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03103 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03104 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03105 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03106 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03107 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03108 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03109 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0311 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03111 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03112 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03113 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03114 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03115 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03116 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03117 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03118 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03119 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0312 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03121 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03122 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03123 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03124 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03125 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03126 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03127 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03128 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03129 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0313 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03131 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03132 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03133 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03134 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03135 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03136 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03137 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03138 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03139 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0314 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03141 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03142 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03143 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03144 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03145 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03146 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03147 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03148 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03149 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0315 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03151 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03152 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03153 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03154 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03155 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03156 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03157 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03158 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03159 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0316 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03161 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03162 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03163 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03164 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03165 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03166 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03167 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03168 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03169 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0317 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03171 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03172 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03173 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03174 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03175 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03176 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03177 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03178 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03179 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0318 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03181 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03182 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03183 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03184 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03185 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03186 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03187 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03188 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03189 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0319 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03191 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03192 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03193 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03194 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03195 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03196 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03197 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03198 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03199 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.032 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03201 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03202 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03203 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03204 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03205 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03206 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03207 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03208 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03209 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0321 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03211 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03212 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03213 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03214 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03215 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03216 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03217 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03218 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03219 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0322 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03221 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03222 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03223 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03224 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03225 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03226 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03227 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03228 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03229 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0323 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03231 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03232 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03233 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03234 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03235 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03236 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03237 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03238 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03239 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0324 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03241 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03242 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03243 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03244 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03245 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03246 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03247 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03248 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03249 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0325 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03251 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03252 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03253 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03254 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03255 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03256 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03257 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03258 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03259 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0326 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03261 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03262 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03263 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03264 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03265 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03266 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03267 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03268 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03269 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0327 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03271 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03272 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03273 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03274 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03275 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03276 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03277 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03278 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03279 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0328 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03281 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03282 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03283 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03284 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03285 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03286 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03287 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03288 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03289 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0329 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03291 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03292 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03293 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03294 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03295 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03296 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03297 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03298 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03299 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.033 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03301 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03302 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03303 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03304 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03305 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03306 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03307 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03308 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03309 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0331 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03311 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03312 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03313 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03314 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03315 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03316 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03317 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03318 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03319 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0332 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03321 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03322 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03323 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03324 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03325 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03326 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03327 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03328 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03329 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0333 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03331 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03332 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03333 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03334 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03335 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03336 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03337 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03338 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03339 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0334 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03341 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03342 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03343 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03344 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03345 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03346 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03347 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03348 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03349 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.0335 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03351 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03352 5 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03353 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03354 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03355 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03356 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03357 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
0.03358 4 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
